bids_name	site	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-1035_T1w	SHIP	0.7999244112600378	1.128635233375996	0.5374531650614472	36855.83023992757	3.663743333333333	3.55569	3.83227	3.60327	0.2584782803907735	0.3660203012048392	0.3755014184043873	0.3037061393260956	0.0580652981996536	0.0	0.0017740857500722	5.569301622239907	5.4412455738998	5.517144427332243	176	256	176	2.1659898665871413	6.245770232486936	7.510616858658898	14.120090476902616	7.359210817668743	12.793437514369332	11.890630392012802	15.519242844000336	1.0	1.0	1.0	373.7361868607925	0.0	6.239973758143574	0.0	2218193.0	0.0	15.533485505729914	41.12872515485702	0.4654132207336041	171.88886765622564	476.5100300230703	462.0029646903277	362181.5761048137	160.6824484281242	833.5333803109825	213.2984710644658	2.867448499823489	79.0678004342726	806.5288685321325	803.1575948372483	512870.2085773368	595.6200425885618	1021.026551965624	128.59211625437743	-0.1303968460251496	57.81765488781735	968.4048302161792	974.28058270365	526155.2163751887	843.2827342115343	1072.9382236674428	68.99953356870475	0.2072301236657643	0.5191701416006061	0.5508924165115126	0.4781719128188678
sub-1037_T1w	SHIP	0.7545089289372576	1.2074230192599442	0.5843144757816735	26281.99995243757	3.611406666666667	3.52382	3.80731	3.50309	0.2566885288808594	0.3626951196486528	0.3806163514704877	0.2708034217357635	0.0334620654582977	0.0	0.0019598446944129	4.850739671976767	4.733425055371753	4.809538322058976	176	256	176	2.025109966196137	5.722514312491145	7.373561393245204	14.373059901048329	57.5780285187298	109.09244324108464	100.77850043795787	135.66502955405917	1.0	1.0	1.0	308.4773915833094	4.705251268844241	7.330942057727892	3.1736437529325485	2191391.0	0.0	16.29640879482031	40.51467496366888	-0.4392029192277373	173.83289409896778	435.8511824291361	413.5308185368776	412410.4219887435	149.48869582265615	792.0004298985004	204.201413296571	2.7881786449685944	85.77747749631128	784.7690043840723	783.5121922418475	582726.653192146	556.9492909908295	1013.7021149247884	136.91735436121803	-0.0743881633173138	58.21814863593787	966.8555390029444	974.359007447958	611519.9257642579	841.5949104502797	1066.9739922061565	67.79058999863271	0.2221747253695909	0.50927659825767	0.5598815703617688	0.6283134095634095
sub-1039_T1w	SHIP	0.7473863424198607	1.230637474311408	0.5834486880657482	34650.81239108227	3.625033333333333	3.40011	3.97525	3.49974	0.2576662933240095	0.3660345741650814	0.376299132510909	0.2677502334117889	0.0327386945486068	0.0	0.0013761642473108	4.403771435069167	4.2865638295594986	4.37089732502347	176	256	176	2.183794312739194	5.800486021550714	7.28202192265367	13.861785433671104	74.81286000566156	127.2580341852506	120.20053481924428	158.53071026682068	1.0	1.0	1.0	432.33777118903663	4.055099166877789	6.235421504553455	2.735122824087739	2434068.0	0.0	17.79132275097072	35.89824847930544	0.1388185417124527	161.392946841736	479.0502627575501	463.0693185124546	453806.7716611461	160.6428805347532	831.5294361002743	212.04781311384005	1.2099261388661686	84.96398254410606	790.7688772620892	787.689324548468	644667.0469596103	565.7015463877469	1020.5133988503368	135.79701954189088	-0.1750267233984259	59.70650773326726	972.9029165902386	981.2578741274774	662745.1821528309	841.2977319005877	1076.544343560934	70.7886540680149	0.2189591404385237	0.5010268232184425	0.5339855096053217	0.6142474842574552
sub-103_T1w	SHIP	0.8215406900112697	1.1711836127730313	0.5512879148663187	24427.574707445307	3.61489	3.42702	3.88375	3.5339	0.2510444020430413	0.3732697579185868	0.3756858400383719	0.302937775850296	0.0475330531597137	0.0	0.0012384858699398	5.172568627464418	5.039173527687303	5.1088296727763165	176	256	176	1.957481089707282	6.554669854988622	7.3141094469020835	13.430177396010349	50.41415566576256	89.41839482083874	82.72309221680352	108.33672616380927	1.0	1.0	1.0	891.7159564044779	5.893800152292143	6.243649332737776	3.975307792425156	2383391.0	0.0	18.26056018471718	28.093689442351156	1.3458032829861724	192.7224732725122	464.3324651880922	453.5406036674976	378652.5311499371	105.23253798484802	841.8603038787842	231.6957273121518	0.2193535508676491	79.87776303960165	810.2429110839992	804.434235394001	563006.1355176708	614.7506465017796	1019.391732364893	122.72677934673035	0.1602677771381806	59.94426008550789	968.9094142415196	974.6291202306747	566650.3339251138	838.3051505684853	1079.5061428844929	72.57002134075806	0.2244431618951451	0.5343794197164159	0.555854545816476	0.4939395924785428
sub-1041_T1w	SHIP	0.7489314700155404	1.3017486126922586	0.5320947948446234	27655.69	3.63752	3.41521	3.94756	3.54979	0.2547907626140877	0.3701138512152448	0.3750953861706674	0.2615516185760498	0.0353763222694397	0.0	0.0005072002108053	4.867448099663334	4.758738020305263	4.840571094795154	176	256	176	2.168110365107598	6.368793221352287	7.937423135354705	15.275365819604229	64.89201097244342	106.23471687698868	100.59563223304735	130.66016884970998	1.0	1.0	1.0	75.35898002606172	4.892102386392545	4.573351727427533	3.299672916531563	2733128.0	0.0	16.15701910853386	6.102219403116229	0.5184488671372023	165.65670839439582	487.66947093881765	484.5683459751308	406933.7161394276	133.6936440318823	844.915384825319	223.49773258011425	1.3887337053674118	83.37660705084535	797.0276322752835	793.2868818640709	591119.5654208825	594.6807068362832	1007.8509578071536	124.55832420503762	0.2663400959524158	53.22270010023613	971.3636842188536	975.6791468709708	599075.7193673227	855.8099945411086	1069.7767159044745	63.8726655762356	0.2329708607261558	0.5172182741079626	0.5598639066293949	0.5748860284258515
sub-1042_T1w	SHIP	0.7945788186755393	1.0928086386869773	0.5863343254555824	24812.451174902348	3.63871	3.44484	3.95203	3.51926	0.2615910026014055	0.360821761093927	0.3775872363046673	0.383605882525444	0.0587184220552444	0.0	0.0010636984871721	5.096111612510846	4.953589190122735	5.032710844665527	176	256	176	2.0721071392584243	5.00796792486201	6.0544172122751645	11.083176572705058	10.57782866742333	21.22296149598764	19.464533792253608	26.59281121334985	1.0	1.0	1.0	1541.6617452393143	0.0	4.9804043867000445	0.0	2234310.0	0.0	16.055469807237387	23.6974819094194	-0.37746245883352	149.35675217441724	415.38185046159697	382.6194109916687	400297.0161079555	166.3174098841846	753.4052319526672	184.6520992195965	4.36823652583988	80.0925012425064	767.6334868437157	767.6733365990222	552143.8920924894	503.85207552462816	1019.9691740497948	153.29024725029385	-0.3171534209902407	74.24433229838728	950.5971117213724	961.9106229618192	577799.0928973781	793.4668648689985	1077.9660918563604	86.79008082740854	0.2249257137963384	0.5128442480310913	0.5601769931387008	0.544718426609427
sub-1043_T1w	SHIP	0.9511187139642217	0.8571306301262358	0.5539287433840229	18163.603519619497	3.6590666666666665	3.56293	3.85026	3.56401	0.2578288510292075	0.3482548439021172	0.3939163050686751	0.441470205783844	0.089774365723133	0.0	0.0005848388551591	5.254205206915759	5.0945394111492766	5.170329963731339	176	256	176	1.991742536394125	4.401418316786374	5.8593862723400605	11.184997963839685	21.28579447664908	46.93828790772362	41.77053069800679	57.08750970964767	1.0	1.0	1.0	2298.611554219226	0.0	5.1630966914586205	0.0	2458571.0	0.0	21.29878313094377	11.112991445827587	-0.0575748452221929	131.9326212312788	400.5530471157254	361.068095035851	383114.0780726615	152.9467512667179	748.2382596060634	181.28227780951624	6.185837870568482	82.3641861237884	786.7600519600123	796.2079225033522	517480.2312592394	448.88607474043965	1064.3387457467616	180.8978597089844	-0.5780115145137161	81.38031359329946	961.2642971196692	968.3678193837404	585329.6923589002	810.680982850492	1093.09526303038	86.57730607689307	0.1975980313336598	0.4892778930685078	0.5186333685249983	0.5119363838353463
sub-1044_T1w	SHIP	0.7254432066445007	1.3083920859908	0.5216969213401071	34196.29912306777	3.64445	3.48185	3.88541	3.56609	0.2565281009114798	0.3704548344697519	0.3730170646187682	0.2487908154726028	0.0333325862884521	0.0	0.0009417179191848	5.376433386830065	5.2558670899885325	5.327879191508978	176	256	176	2.1186204656940038	6.4099618889287004	7.471976167593421	13.887346148157556	70.18191972307453	127.87267860747124	118.72221237675492	158.112038799719	1.0	1.0	1.0	829.1451837534876	3.991241650623213	4.225869408493661	2.692051583901048	2392156.0	0.0	13.821048337966204	15.613226119482148	-0.4660812697677063	173.1869701801351	448.8081077915024	427.5643989853561	372674.0206428116	164.63144325464964	795.0710698515177	201.8123737896381	0.5241522603669475	77.76749195544198	783.5139653494898	779.0297727845609	538182.3361178262	585.1465525254607	993.478046895936	121.53411557246434	-0.0822415189766521	55.877383108724985	953.8673957247904	963.2549110725522	541904.644153684	823.0462038367987	1053.563528124243	69.36199415120306	0.2193638752671099	0.5156732079998951	0.5560787746097704	0.5680145132715925
sub-1045_T1w	SHIP	0.8703299901091709	0.8552810104537242	0.5680288298501223	16933.86310003151	3.75622	3.59416	4.00969	3.66481	0.253829286939165	0.3432664477827761	0.4029042652780588	0.4237424582242965	0.0679873988032341	0.0	0.0011831244919538	5.010648291259821	4.864465885320101	4.948143003755135	176	256	176	2.05492947843021	4.083890987532154	6.034349239512107	11.964227252573956	38.85328049897447	83.69259981620023	75.25656643568895	103.22381899189216	1.0	1.0	1.0	362.97361077768267	6.141682581625156	10.68095237372529	4.142501950263977	2445884.0	0.0	34.658932983875275	48.77561435568257	-0.2238078012271267	137.20518887350596	399.85932989168657	364.2363881468773	394643.6227197379	164.51256078481674	740.2650985121727	177.24984263195168	4.64004819766396	83.4040494584696	769.7775962109597	784.5898693799973	533696.9431096338	397.9839707016945	1058.464481651783	192.11804054591167	-0.5166046252170338	75.95214125943109	961.2712617914104	967.688455581665	626419.4363697504	818.5307686924934	1085.6116777658465	80.88175381127058	0.2149262599199987	0.489103535420048	0.5232611232979179	0.576874897953104
sub-1046_T1w	SHIP	0.7410925857340238	1.305443466570976	0.5517572214099383	40043.64826446281	3.5143500000000003	3.34662	3.76066	3.43577	0.2507830096808437	0.380147232781159	0.3690697575379973	0.3180704116821289	0.0499427676200866	0.0	0.0016302662876454	5.202113111215128	5.080832308356631	5.168661296740396	176	256	176	2.342634536904106	6.3810081309451885	6.902684233906718	11.98441003387086	9.287538877665828	14.240622507117662	13.791356322054767	17.84590758138082	1.0	1.0	1.0	208.38594350469484	0.0	6.564799564861022	0.0	2112318.0	0.0	18.23372514359653	34.797532993145374	0.7979691664178197	145.90827528971533	493.9415552771375	493.3071044757962	374576.2745425764	159.2824970446527	824.6114663537592	210.5776373639696	-0.556543918664735	79.94208186371377	762.2262773415433	756.3898625299335	567798.171072484	573.9179454725236	971.8279237169772	118.53756975933769	0.0061748127438918	61.97308244379808	937.643647414911	947.8843762241304	551252.5549511936	791.3490578569472	1052.088634097949	79.0930478671628	0.2396318357774989	0.532702726854034	0.550134555289852	0.5716181610499264
sub-1047_T1w	SHIP	0.8437436315641219	0.9953571556629198	0.5345803057206057	24880.645696	3.5525933333333337	3.47873	3.76009	3.41896	0.2579083822123031	0.3525553357359732	0.3895362820517235	0.3038274347782135	0.0481818020343779	0.0	0.0005465815964252	5.275644257758867	5.135692057564053	5.21310017255299	176	256	176	2.1318332892109755	5.241023476453639	6.968615604771521	13.532990048649946	49.66460381334818	94.60823768246176	86.25904497041802	114.50429341544412	1.0	1.0	1.0	2336.5394617692305	5.604667329442231	4.839578113974177	3.7802906669676304	2515912.0	0.0	17.285944502800703	12.42305261781986	0.8766765851452605	158.27197313228316	455.0502738468017	424.87882282584906	381257.96655946295	179.7092024758458	813.5056274607778	199.30182522679937	8.321497553719245	77.89050493737663	806.5830243983801	809.3699248507619	521171.624006154	537.382857888937	1048.9175744652748	154.42959795846392	-0.4777114268593827	65.72310748713453	972.586785231365	979.5799353942276	575839.4105776717	843.0048187337816	1080.807718809694	72.38452709308221	0.2129379460009658	0.4953948287647975	0.5402833475586583	0.5061266735668258
sub-1048_T1w	SHIP	0.8475726843188537	1.0299105820566024	0.5701756067117533	14430.925677226813	3.79421	3.59613	4.03117	3.75533	0.2592952014824475	0.3675781845999524	0.3731266139176001	0.4044767469167709	0.0731002733111381	0.0	0.0019066052544172	5.431291157481061	5.272866703292766	5.34352025409174	176	256	176	1.8086410637717312	5.357358805155206	5.86762136053607	10.436864212681275	4.628838127568701	9.66343136357234	8.75266927523621	11.965738334567588	1.0	1.0	1.0	214.18432363277572	0.0	9.28997727234117	0.0	2146680.0	0.0	20.67099952697754	52.41013742283194	-0.6152085911524434	172.3287852180215	399.6617224916834	370.30157746374607	373108.6817690197	99.035081718117	763.575418073684	204.7399501440976	0.9726178928395628	80.62760461572593	776.791057965053	773.0630838721991	528920.7479314709	536.9211381040514	1019.0156798064708	144.2991558331008	-0.3026755989856644	75.47988821115842	943.070356905148	957.244919501245	536904.5715300586	776.6966580078006	1074.286379713565	91.71758955049172	0.2007528690825701	0.5177309205529844	0.5309178249733575	0.45094906614934
sub-1050_T1w	SHIP	0.9118868364085356	1.0167524854322294	0.5469073023337783	17579.10225921522	3.603823333333333	3.36103	3.88913	3.56131	0.2515020011884311	0.3681600488226219	0.3803379499889469	0.3524868786334991	0.0639909625053405	0.0	0.0013108451948991	5.940102126297013	5.8006954308259	5.8827335211899445	176	256	176	2.5251763005080976	6.366532532876234	7.495525958904384	13.59486904332882	56.17392108845835	86.15001618237255	81.54164686080786	102.3010033115927	1.0	1.0	1.0	373.2754633853188	6.2412117277877925	8.28318892833646	4.209633339196444	2296318.0	0.0	24.89883905276656	33.81285223207933	0.3002431709800852	147.70867755764442	536.7054704752046	535.145559143275	329984.45838384423	201.99713464826343	881.8692353367805	211.92371723518457	3.972151562884716	79.49078192833599	824.7366523891124	820.7153370603919	483046.2331720438	618.5224055126309	1039.1267784498632	128.9107506011115	-0.0965388841033974	60.81552823123454	973.2459486524908	974.5790672488512	499024.30929721525	851.1291221156716	1089.1855190880597	71.68719960874056	0.231176324061301	0.5336323854278788	0.5587379685304099	0.5125454795084781
sub-1052_T1w	SHIP	0.7585973231065469	1.3246902446055064	0.5456297150291006	33615.43770068133	3.62963	3.51296	3.83073	3.5452	0.2498927068868523	0.3766865347562075	0.3734207583569402	0.2411140650510788	0.0320522338151931	0.0	0.0017112302813039	5.3475476702224345	5.236068920396735	5.306396990806786	176	256	176	2.13256705526829	7.206047437435545	8.236394761553818	15.370569791957616	69.6617692340505	117.37669339134312	110.00917467334168	142.98906139463142	1.0	1.0	1.0	421.17173932728855	4.383556169013744	5.645870916584308	2.956663705408573	2361124.0	0.0	13.79776395857334	31.359792407879432	0.3314960797967927	179.0578324657138	474.275925881198	466.1109934821725	364732.3999444109	143.21515814960003	829.4990422278643	218.5677366409557	-0.3925538328732956	77.86030719248221	789.9652408538218	785.3743562623858	549795.0923016866	616.9571598619223	979.3596540391444	108.9881309883204	-0.0856308078384233	52.14344433426825	951.5607058405732	956.748216368258	545028.5087601914	838.2000811323524	1045.7015558481216	62.24540479714109	0.2068243398709033	0.5330270301331494	0.5543339705389685	0.5891420446663892
sub-1053_T1w	SHIP	0.7967147467620831	1.1429095458579197	0.5294191660790823	44903.2400147929	3.5209966666666666	3.39954	3.69521	3.46824	0.2576522818417609	0.3648881157370273	0.3774596024212117	0.277639627456665	0.0428602516651153	0.0	0.0005365101397864	5.076035220267687	4.941870135376995	5.018532409781362	176	256	176	2.2186548385702016	6.067407225131975	7.208707529116772	13.34006052364814	33.418588231174816	58.49964657642402	54.34392328821787	71.11353505705479	1.0	1.0	1.0	5415.121264452073	0.0	3.833641107764661	0.0	2603720.0	0.0	15.814855474978684	9.022666349618635	0.2610561787173875	166.1271796940217	474.7189488499645	460.2473187036812	395531.551177479	169.49106608703732	828.946291744709	207.44404622726867	2.399627866848276	77.13190285865734	806.1363369739357	805.6685487627983	560153.2475941045	582.0513418763876	1026.5376887694	132.78618027733165	-0.2250374203414966	61.27412686959107	970.6631696729296	979.389482498169	579452.2019571648	836.7324812375009	1079.397563457489	73.41710599154848	0.2209033055346517	0.5152566603822394	0.5522405877648559	0.5850291707901042
sub-1054_T1w	SHIP	0.7932324690873708	1.032959284036154	0.5818580575880131	22818.63844637434	3.848103333333333	3.69503	4.14769	3.70159	0.2479762018569412	0.3634230035104548	0.3886007946326038	0.3187252134084701	0.0466330841183662	0.0	0.0016316014231308	4.635183833790521	4.490441765841564	4.555210373152798	176	256	176	1.968524482730433	5.472805462435714	6.648770350327031	12.504981105814943	48.98128148625848	105.22155681664272	94.56291637099709	129.48591081009008	1.0	1.0	1.0	178.6698699259843	4.919854757239778	10.546664619585554	3.3183916062116623	2027144.0	0.0	19.1075129583478	64.99985592489445	-0.469132044579664	150.0952463438555	405.6729109987998	367.83300505951047	417938.5948968728	158.4799604192376	756.4327188804746	186.85699275264724	3.848919817080584	78.43994237954065	792.9846649055957	790.1786206178367	612512.403621643	551.4417535290122	1030.1465039476752	144.38261710753176	-0.2972083962595362	66.10062923839895	962.6291986464296	972.39578551054	654947.0024476567	819.7765328474343	1076.7110313251617	77.76061674424751	0.2188732229847902	0.5088296296020649	0.5507893421505141	0.5984281133411512
sub-1055_T1w	SHIP	0.8296750142829385	0.8469310041387532	0.5706409592268286	17460.942637781798	3.5788466666666667	3.57208	3.70095	3.46351	0.2421190129595882	0.3468651460162574	0.4110158410241544	0.457288458943367	0.0872726067900657	0.0	0.0020824922872686	4.859856934439074	4.721928640572099	4.83517311944393	176	256	176	1.9567903014973047	3.330081792026438	5.44708915081204	11.054395358912377	38.14179622871052	73.07278947434072	68.22903355498094	93.4725149618916	1.0	1.0	1.0	294.8925977468565	6.797226271301134	9.25075508122769	4.5846594497561455	2160323.0	0.0	18.833385221660137	54.07393403866564	-0.2036621270803973	148.90326615907878	436.7495110237277	395.7319717854261	384733.4070097311	173.0296652764082	806.8011136725545	202.23498511237327	5.216457821570865	90.90678876509934	728.0524592182123	758.1509504467249	551177.7359758057	289.8560233414173	1061.3651541993022	227.6671595593572	-0.5960216808462429	84.69637339491773	960.4658606023688	969.8038978502154	653114.858346901	805.5807366967201	1091.1159658804536	87.73009503617156	0.2356328201663116	0.4798944591945685	0.5041127934974801	0.5046419533760924
sub-1056_T1w	SHIP	0.7956882857152285	1.1335295988932956	0.5273229555078977	19251.01624403249	3.9227433333333335	3.72515	4.094	3.94908	0.2593428187521863	0.3652495308434088	0.3754076504044047	0.3608989417552948	0.0732868552207946	0.0	0.0017259190473644	6.300438783543304	6.161834855687706	6.243500342243507	176	256	176	2.271489163742803	5.516151677332171	6.461889634583071	11.59802806267424	50.07229683884819	90.3534014021947	84.30529226500505	112.49017855397224	1.0	1.0	1.0	311.2949919143468	5.556833858556209	6.981701651117807	3.748027481138706	2176174.0	0.0	17.162020571529865	36.98723589832176	-0.4806853765868619	149.54707261447763	444.8415734141727	424.71069299429655	321760.6705392668	173.7901163622737	772.0607836805284	186.97427211793803	1.077421204335546	79.696696129293	767.2164368742915	766.3729875907302	453156.6924574312	533.1404704749584	1000.6904600299896	138.93239106273128	-0.3286142328687242	69.70414401522262	943.4011723973608	954.1360134221612	465759.6377677746	794.0886644907296	1063.4534816220405	82.26700125109029	0.2112863787602668	0.5165845165500196	0.5450730942601457	0.5079011389273013
sub-1057_T1w	SHIP	0.8618414559940467	1.0437255427592336	0.53714470944388	19124.91433673469	3.72376	3.53447	3.99825	3.63856	0.2531843852623252	0.3572178454199355	0.3895977693177392	0.3254430294036865	0.0518597230315208	0.0	0.0006959944513107	5.770409101151026	5.633050134491085	5.700662235037468	176	256	176	2.047866635139998	5.721260719776464	7.364133852173559	14.323274201604216	43.65448427160535	87.49279178251132	78.8295324534201	105.34132130614364	1.0	1.0	1.0	1294.3770589651335	6.110900694602966	6.057747181594264	4.121739882975817	2470981.0	0.0	20.476803738623857	19.75462709716741	-0.6055609688972212	169.93192651551928	435.2713399591438	407.1949265189469	343476.0137871404	151.81192336976528	792.6270664557815	198.83830654562735	4.203304057561039	82.42382856880481	816.8503458565535	816.1044968292117	484610.3027694416	578.9230970032513	1048.2738609574735	142.6440245917088	-0.2899797164869517	61.06011974047284	978.8136520240728	982.5898141823708	528537.6846876643	858.146243635565	1086.556580990553	68.6008569559946	0.2184099497819566	0.5072379458781866	0.5566147808194015	0.5029785388480982
sub-1059_T1w	SHIP	0.8015123967414196	1.1711601509909588	0.5410752432315573	26676.959070608853	3.5503033333333334	3.40825	3.78565	3.45701	0.2563318579548548	0.3737546266560285	0.3699135153891167	0.3296961337327957	0.0582814499735832	0.0	0.0020606002723241	5.105969513543461	4.9713919503260575	5.051915702159628	176	256	176	2.146544957118812	6.157213874235549	6.634393935429496	11.599422974934123	58.10402289075624	97.09305168240076	91.74531967679545	120.0388844572293	1.0	1.0	1.0	264.22061306977423	5.2074178807295946	7.506472308346465	3.512349985539913	2293623.0	0.0	16.428733803331852	42.13959861908458	0.4905401628771724	162.43784163437152	470.3107003683392	461.8456976953894	390632.32111945096	139.58758652210236	822.0315236318856	215.15743474737485	-0.247540155438477	79.58110390308534	775.1045057459772	771.7539331130683	569576.63594625	571.4083569217473	991.5307358372957	125.34131043616858	-0.1420058123328269	66.6045545067511	943.5086521190884	954.1412037331612	563723.0435686063	794.5275572128594	1063.3356327190995	82.25757087306907	0.2199780344400445	0.5207779128681558	0.5514019709887148	0.5348098753671509
sub-1061_T1w	SHIP	0.7082850871230157	1.2997954486408183	0.5344442292589824	28287.603360116875	3.82666	3.76602	3.92636	3.7876	0.2616409577231354	0.3675031030879555	0.370855939188909	0.3103010654449463	0.0482044577598572	0.0	0.0018591852231987	5.263919530995572	5.142344171551214	5.207897349938686	176	256	176	1.7505347308298405	5.7864018942390505	6.825086413327003	12.938322614912115	50.70813413581417	109.10336127939236	99.21658131730976	137.83824853672274	1.0	1.0	1.0	309.6085303660882	4.589697530523806	5.705410515330644	3.095703940838576	2397873.0	0.0	13.697029700502751	31.10892334051115	-0.5608512280216917	169.86210766268766	381.1413408341347	355.24662958830595	388880.3569855549	65.03898751176894	746.9699971210212	202.9358038865761	1.2990010077021896	82.5712565161217	767.2823756476436	764.3468258455396	546224.639925732	546.8006121162325	995.3272264879196	132.093508220153	-0.1085710628325342	60.01246016326411	952.863753010384	965.6551962625236	551208.0038118731	810.811589712277	1056.686414975673	74.63520187730484	0.1994222396254085	0.5273153530118949	0.5643906220011894	0.5999600812890115
sub-1062_T1w	SHIP	0.8721486412179337	0.9852858123603332	0.5543172842768244	27580.49724536415	3.7188866666666662	3.54831	3.90714	3.70121	0.2576038648255233	0.3550074834899247	0.387388651684552	0.3862451910972595	0.0771866917610168	0.0	0.0008900897591718	5.408450393352929	5.263131495383584	5.337857570031071	176	256	176	2.010728697532861	5.200359268835467	6.598444971634858	12.584246948536244	14.311328636818192	28.57911052273105	25.853636890671638	34.67047151246566	1.0	1.0	1.0	437.6602321359118	0.0	5.360242431567201	0.0	2254732.0	0.0	20.43501096591353	18.472384617453187	-0.4278658593420958	162.7975739345435	431.9097155686307	403.5256886444986	371929.74834776856	146.143948238343	793.8080869205296	200.6860232628952	4.401262637263494	80.87866692275244	804.3059727951293	805.8235225528479	512561.580104446	537.8296090699732	1053.5870675258338	154.95520498107362	-0.3522458874889915	68.91590589880835	972.1595307445704	977.5770124308764	559313.6726865649	835.2043323107064	1092.498368807137	77.68252979464363	0.2180170257590425	0.504269467183687	0.5469561757220637	0.5750967409063548
sub-1064_T1w	SHIP	0.8119250662829666	1.095804470241717	0.5446593187187483	28072.00007305136	3.685273333333333	3.55853	3.91768	3.57961	0.2566385301464713	0.3682396334120296	0.375121836441499	0.308511272072792	0.0517479687929153	0.0	0.001377751683426	5.595108266570743	5.456524707856794	5.528830835368511	176	256	176	2.123231264193986	5.982365031433182	6.9734862902568935	12.814862575143511	56.95423184841541	106.40456426260656	97.92095528582642	130.4040697464573	1.0	1.0	1.0	193.9262772690367	4.865967481640391	9.386699469294024	3.282045191153884	2096631.0	0.0	18.156635323539376	57.41742526331418	-0.6614872501897744	172.1391799009665	443.9719479340488	423.0225035827607	358522.4869587964	158.1102687958628	789.2867027129978	199.23496830685357	1.311837594960557	81.87325102136217	794.873050628241	790.3104599285871	514428.5586904168	579.7476890869439	1017.012462168932	132.10656448271658	-0.1993291408308608	62.85580012981349	960.3648825431048	968.564657466486	524042.9550340698	822.2577071562409	1072.4157938361168	75.58128131764506	0.2114787220001655	0.5185553649564273	0.5384843555638835	0.5487650376944296
sub-1065_T1w	SHIP	0.8781205055655362	0.9688692732699352	0.5779953649767103	33291.76744771983	3.4564800000000004	3.25071	3.74372	3.37501	0.2578141431577161	0.365236876367024	0.3769489804752598	0.3724706918001175	0.065188018977642	0.0	0.0015270986145754	4.702244870094157	4.552860523749359	4.633271913212583	176	256	176	2.029890272701631	5.493999209544992	6.377070065892595	11.607320715431165	5.929754040797285	10.286077070338257	9.562517844280247	12.471722421705204	1.0	1.0	1.0	329.38264405938605	0.0	7.583886441166855	0.0	2463477.0	0.0	19.26256025210023	51.59415475466132	1.0062747748510077	168.96529034499625	482.6044266005002	466.9877107087523	425637.7441648871	120.03162545152009	864.3427036106586	230.05537216195188	4.383970311770388	82.13827308143486	813.6433129754545	810.0625338256359	602987.0907725536	569.3955310340971	1054.8407994769514	147.44484504292865	-0.0528048641499649	69.00978937148057	975.3576980910163	982.189322227612	622323.1656325125	824.955080408603	1105.440957751125	84.61802315759958	0.2134752384282092	0.5065904660610576	0.5222379098733323	0.5741680672268907
sub-1066_T1w	SHIP	0.7299437009536898	1.3687970559451568	0.58915628503436	30053.589824543244	3.471716666666667	3.29471	3.7582	3.36224	0.2433321862638201	0.3852799398736499	0.3713878738625299	0.3290421962738037	0.0458016157150268	0.0	0.0008839869931188	4.667500250500156	4.557850328911863	4.643470314065307	176	256	176	2.260738521523384	6.708234481464653	7.316855572914403	12.981593715755173	71.38160509624961	103.50578229393294	101.2671433079954	128.91404253380367	1.0	1.0	1.0	1408.638699185341	4.892820160497291	5.180673367652015	3.3001570478081703	2266170.0	0.0	17.548454143106937	20.95977507119432	0.9687211583068612	161.11357814208938	521.016077360388	533.1063218340278	403671.79394561937	119.19852956011891	886.4850431755185	235.81040285583225	-0.6328989574120949	79.95489452749145	778.9291752014402	773.0225008651614	639153.6067959174	597.0403167046607	982.8967740722	115.23477574871184	0.0294131309198553	58.55851430182472	955.516860093103	962.7815311141312	616107.6000410207	819.0413574762642	1066.474560894072	74.16506561927729	0.2392095770792115	0.5341646286851213	0.5474047465450022	0.6034078038050527
